key,rank
wawancara konferensi,86071
wol apkir,86071
wol lacakan,86071
wuker,86071
xilotomi,86071
yoga pranatal,86071
yonggom,86071
zat celup,86071
zat terjerap,86071
zawiat,86071
zoofit,86071
abawi,86868
abisopelagik,86868
aborsi kriminalis,86868
acuman,86868
adat bilokal,86868
adat kakurung ku iga,86868
adempauze,86868
adik seibu,86868
agadi,86868
agahan,86868
agamani,86868
agen publisitas,86868
ahlusuluk,86868
aikwakai,86868
air hablur,86868
air hidung,86868
air kelabu,86868
akhir larva,86868
akhtaj,86868
akpen,86868
aktinograf,86868
aktiva takberwujud,86868
akun jaminan,86868
alam kabir,86868
alas wayah,86868
aldotetrosa,86868
aleksin,86868
ambinan,86868
amigol,86868
amputan,86868
anak kukut,86868
anak lumpang,86868
anak sandiwara,86868
anak sasian,86868
"anak sendiri disayangi, anak tiri dibengkengi",86868
analisis sinoptik,86868
anamolepo,86868
anestesian,86868
antrean pekerjaan,86868
apiologi,86868
aplikasi misi kritis,86868
ardang,86868
argiria,86868
artikel karet,86868
asam paraaminobenzoat,86868
asas daya pikul,86868
aserola,86868
asmarawan,86868
aspek kontinuatif,86868
aspek repetitif,86868
asuang,86868
awabulu,86868
awan gulung,86868
ayam tandori,86868
babongko,86868
badai elektrik,86868
badan adam,86868
bagan arus data,86868
baju antari,86868
baju pokok,86868
baju seroja,86868
balai peranginan,86868
banteh,86868
barkometer,86868
basiha,86868
batang panah,86868
batu gelondongan,86868
batu kawin,86868
bayuan,86868
bedak wangi,86868
bekpal,86868
belotong,86868
bengang-bengut,86868
benih benar,86868
benoh,86868
beradu kening,86868
beras recak,86868
berasak-asak,86868
berbatin,86868
berbawang,86868
berbega,86868
berbendi,86868
berborok,86868
bercantik-cantik,86868
bercawak,86868
berciap-ciap,86868
berdesing-desing,86868
berdiri (bertegak) lutut,86868
berdivisi,86868
bergarah,86868
bergontok,86868
bergunting,86868
berhulukan,86868
berjawab-jawaban,86868
berjolak,86868
berjoran,86868
berkacau,86868
berkajang,86868
berkarton-karton,86868
berkelaluan,86868
berkerang,86868
berkerumuk,86868
berkocak,86868
berlabun-labun,86868
berlayar ke pulau kapuk,86868
berlempeng,86868
berleret,86868
bermain budi,86868
berpapah,86868
berpepatah,86868
berpontang-panting,86868
bersalip-salipan,86868
bersedia-sedia,86868
berselesa,86868
berserapah,86868
bersetrip,86868
bersobat,86868
bersomplokan,86868
bertaki,86868
bertakik-takik,86868
bertalikan,86868
bertempoh,86868
bertertib,86868
bertian,86868
bertimbakan darah,86868
bertolak angsur,86868
berufuk,86868
berugi,86868
berulit,86868
beruntaian,86868
beser mani,86868
biatah,86868
biawak biasa,86868
bibliofilia,86868
bibliografi terpilih,86868
bidara putih,86868
bilangan catu,86868
bini gelap,86868
borak-borak,86868
borontok,86868
boseta,86868
budig,86868
bujanggi,86868
buku picisan,86868
bunjai,86868
butarepan,86868
cacah lubang,86868
cek terbuka,86868
celana kombor,86868
celengkak-celengkok,86868
cengung,86868
cepat lidah,86868
cerita fantastik,86868
cetak cahaya,86868
dana cadangan premi,86868
dasar terikat,86868
daun burung,86868
daun tangguh,86868
daya perlambatan,86868
dayak kayan mendalam,86868
definisi ostensif,86868
dempuk,86868
depancasilaisasi,86868
derajat kekerabatan,86868
derji,86868
desorientasi,86868
deteriorasi mental,86868
dialog vertikal,86868
dialog wisata,86868
diesel hidraulik,86868
dikerkah,86868
dinas pabean,86868
dinding asam,86868
dislokasi kredit,86868
dismorfofobia,86868
dok tarik,86868
dombas,86868
drama keagamaan,86868
drama romawi,86868
duka ria,86868
dukacarita,86868
duodrama,86868
duyuk,86868
ekomorfologi,86868
eksplosi penduduk,86868
elektroterapeutika,86868
evdik,86868
ex oriente lux,86868
fajar sadik,86868
feses putih,86868
fiksi fan,86868
film dialog,86868
filodia,86868
frekuensi tekan,86868
gabrah,86868
galeter,86868
ganda-berganda,86868
garis baringan,86868
garnitur,86868
gelanggang susu,86868
genetik perilaku,86868
gengsah,86868
genjot-genjotan,86868
gerakan tertutup,86868
gerege,86868
gering hulu,86868
gertap,86868
getah keping,86868
getak-getuk,86868
gigir gunung,86868
gilgai,86868
gorget,86868
grempel,86868
hak amendemen,86868
harga kelangkaan,86868
harimau campa,86868
hasil lestari,86868
hati tangan,86868
haturi,86868
hidrila,86868
himenoplasti,86868
hipotesis kualitatif,86868
histogeni,86868
hohlraum,86868
hongeroedeem,86868
hutan normal,86868
huto,86868
identitas androgini,86868
ikan boto-boto,86868
iklan udara,86868
ilmu bentuk kata,86868
imbang-imbangan,86868
imunotoksisitas,86868
indeks peredaran,86868
inkues,86868
inspeksi kamar,86868
integrasi balik,86868
intikad,86868
investor tidak langsung,86868
iras-iras,86868
isogir,86868
"itik berenang di laut (air), mati kehausan",86868
jahas,86868
jalibut,86868
jari buaya,86868
jas buka,86868
jayacihna,86868
jeluak,86868
jelumpang,86868
jenangau,86868
jentur,86868
jerongkes,86868
jerungkau,86868
jibilah,86868
jicapgo,86868
jimut,86868
jual koyok,86868
kacang cina,86868
kacang gajah,86868
kadahajat,86868
kain tilam,86868
kaji lama,86868
kaligram,86868
kalkarim,86868
kalkasar,86868
kambing benggala,86868
kanan pentas,86868
kanguru pohon mbaiso,86868
kategori semantis,86868
kebekenan,86868
keberhatian,86868
kebocahan,86868
kebujangan,86868
kecaburan,86868
kecumik,86868
kedesa-desaan,86868
kedongkok,86868
kehiponiman,86868
kejingga-jinggaan,86868
kekecutan,86868
kelebak,86868
kelengkiak,86868
kelicuk,86868
kemanja-manjaan,86868
kemasan psikotropika,86868
kenyat-kenyut,86868
kepatuhan terhadap terapi medis,86868
kerah pita,86868
kerajaan mutlak,86868
kerang kuku,86868
kerdum,86868
kerenyau,86868
kerenyot,86868
kesutradaraan,86868
ketakadaan,86868
ketaksabaran,86868
ketakselarasan,86868
keterampilan gerak halus,86868
ketimpangan arus informasi,86868
keudikan,86868
kewenangan prosedural,86868
kewenangan substansial,86868
klentekan,86868
klonograf,86868
kluwo,86868
koaks,86868
koloid lempung,86868
kolrabi,86868
komedi humor,86868
komunitas hutan bakau,86868
kontrol otoriter,86868
korporale,86868
kriptomenorea,86868
kuasa lunak,86868
kuintuplet,86868
kumbang buah,86868
kunar-kunar,86868
kurang adat,86868
kuria romana,86868
kusat-mesat,86868
kusut pikiran,86868
lamdukpai,86868
lamentasi,86868
lampu atret,86868
lancingan,86868
langur abu-abu,86868
lapisan isoterm,86868
larutan sempurna,86868
laudje,86868
layar haluan,86868
legitimaris,86868
leksionarium,86868
lelabi,86868
lelungit,86868
lemari kartu indeks,86868
lembu hutan,86868
lemender,86868
lenisi,86868
letusan preatik,86868
levorotatori,86868
lidah kerbau,86868
lidah lembut,86868
limau kesturi,86868
logam adi,86868
loh mahfuz,86868
loncatan ke dalam,86868
m.sos.i.,86868
mabuk gadung,86868
majalah khas,86868
makakawin,86868
makan jangat,86868
makrohistori,86868
makrosmatik,86868
manajer malam,86868
masak dini,86868
masep,86868
mata penghidupan,86868
mati lelas,86868
mati samar,86868
maulage,86868
maweda,86868
mayangda,86868
mekanikgraha,86868
melabakan,86868
melapah,86868
melati hutan,86868
melayut,86868
melekang,86868
melembak,86868
melinjak,86868
melismatik,86868
melitin,86868
melpari,86868
melu angrungkebi,86868
memadan,86868
memarani,86868
membacem,86868
membalas air susu dng air tuba,86868
membanjur,86868
membantar,86868
membawa tempurung,86868
membayarkan nyawa,86868
membundarkan,86868
memengkalkan,86868
meminiaturkan,86868
memperaman,86868
mempergegas,86868
memperkarai,86868
memperkelahikan,86868
memperlainkan,86868
memperlurus,86868
memperseterukan,86868
mempersuakan,86868
memudurkan,86868
memulangi,86868
memulut,86868
menabelkan,86868
menahan jerat,86868
menanap,86868
menandur,86868
menanduskan,86868
menang lima set,86868
menanggang,86868
mencacar,86868
mencalak,86868
mencanak,86868
mencarahkan,86868
mencari daya upaya,86868
mencari hitungan,86868
mencekit,86868
mencengap,86868
mencorongkan,86868
mencuram,86868
mendangdutkan,86868
mendukai,86868
menebas jalan,86868
menekap,86868
menelegram,86868
menetal,86868
mengacah,86868
mengacir,86868
mengalih bentuk,86868
mengalimatkan,86868
mengambang-ambang,86868
mengancar-ancar,86868
menganduh,86868
mengandul,86868
menganju,86868
mengebat,86868
mengeceng,86868
mengekek,86868
mengemohi,86868
mengempenak,86868
mengesakkan,86868
mengeteh,86868
mengetop,86868
menggantol,86868
menggaya,86868
menggebos,86868
menggeletuk,86868
menggetah,86868
menghasta kain sarung,86868
mengindik,86868
menginikan,86868
mengisruhkan,86868
mengitik,86868
mengkliring,86868
mengotes,86868
menguar-uarkan,86868
menhubtel,86868
menimbus,86868
menjadi-jadikan,86868
menjedot-jedotkan,86868
menjengking,86868
menkumdang,86868
menokak,86868
mentega tiruan,86868
menujumkan,86868
menyajak,86868
menyanjung hati,86868
menyaripatikan,86868
menyayati,86868
menyenget,86868
menyetik,86868
menyimpai,86868
menyubordinasikan,86868
menyulakan,86868
menyungguhi,86868
menyurihkan jalan,86868
merandau,86868
merapung,86868
merecok,86868
merenjis,86868
merenteng,86868
mergul,86868
meriam sundut,86868
mericau,86868
meromiktik,86868
merual,86868
mewarganegarakan,86868
migrasi ekstern,86868
miksoedema,86868
minderheidsnota,86868
mineral bahan bakar,86868
minyak arak,86868
minyak media,86868
model barotropik,86868
mori karaeng,86868
muhdas,86868
mulut kunci,86868
munggui,86868
naik setum,86868
najis kecil,86868
nekrolog,86868
neraca mikro,86868
nirdividen,86868
nirgesekan,86868
nukuh,86868
numeralia tingkat,86868
objek pengenal,86868
objek sekunder,86868
obligasi tunda bunga,86868
obokuitai,86868
olakan air,86868
operasi dasar aritmetika,86868
padang ragut,86868
pala kependem,86868
paramen,86868
paranpara,86868
partikel tanya,86868
pasang surut semidiurnal,86868
pasar bebas terbuka,86868
pasar derma,86868
pater familias,86868
pawang hutan,86868
pawang laut,86868
pecaton,86868
pedigre,86868
pegas rambut,86868
pelapis lembut,86868
pelasi,86868
pelecing ayam,86868
pelembaya,86868
pemangkir,86868
pembalur,86868
pembantu editor,86868
pembeningan,86868
pemenang terpuji,86868
pemeretelan,86868
pemertegas,86868
pemijakan,86868
pemolitikan,86868
pemrosesan data terpusat,86868
pena penanda,86868
penahan silau,86868
pengagitasi,86868
penganekaan,86868
pengarantinaan,86868
pengasung,86868
pengawin,86868
pengeliruan,86868
pengelokan,86868
pengharuman,86868
pengias,86868
pengikan,86868
pengkudetaan,86868
pengondisi rambut,86868
pengujian negatif,86868
penjolok,86868
penmes,86868
penstempelan,86868
penyambar,86868
penyempal,86868
penyurut,86868
pepsina,86868
perahu cadangan,86868
perasaian,86868
perbahanan,86868
perekaciptaan,86868
pergandengan,86868
peristiwa hukum internasional,86868
perkawinan levirat,86868
perkoler,86868
perlangkahan,86868
perserupaan,86868
persobatan,86868
petang esok,86868
pisang raja serai,86868
plasma inti rakyat,86868
plta laut,86868
pneumatofos,86868
pohon bahasa,86868
polis anuitas,86868
polis asuransi jiwa permanen,86868
porogami,86868
potensial otak,86868
prakiraan jangka panjang,86868
prakiraan jangka pendek,86868
pukat payang,86868
pukul besar,86868
punggung lereng,86868
pusaka rendah,86868
pusat berat badan,86868
putar bawah,86868
putus bicara,86868
raba-rabaan,86868
radiasi langit,86868
"raja adil raja disembah, raja lalim raja disanggah",86868
rambang mata,86868
rangkul-merangkul,86868
ranjau pers,86868
rantai balik,86868
ranyun,86868
rapat samudra,86868
rebanan,86868
redaktur malam,86868
reduplikasi morfologis,86868
refleks miotatik,86868
rem bantu,86868
rendemen kimia,86868
rezeki murah,86868
rokok kelembak,86868
rotan lilin,86868
ruang mantel,86868
rumah bolaang mongondow,86868
rumah peranginan,86868
rumah potong ternak,86868
runjau,86868
sajak ringan,86868
sajak terbuka,86868
sandi suara,86868
sanggar pengantin,86868
saraf aksesoris,86868
saraju,86868
sareksek,86868
sastra otonom,86868
saudara jarang,86868
sayap roda,86868
sealun,86868
seambisi,86868
sebatang karang (kacang),86868
secerek,86868
sefrustrasi,86868
sekat berlubang,86868
sekonar,86868
sekuik,86868
selentang-selenting,86868
selepas-lepas,86868
selepi,86868
selubung otak,86868
semati-mati angin,86868
senam ritmis,86868
sengkeling,86868
seni belanja,86868
senja raya,86868
sepak badek,86868
septiliun,86868
sersan mayor polisi,86868
servis sempurna,86868
sesiak,86868
setenggar,86868
seulang,86868
sidokan,86868
siklus kardiak,86868
simpai keramat,86868
sinar-seminar,86868
sirene kapal,86868
sokom,86868
sotapana,86868
sp.b.s.,86868
sponsor-sponsoran,86868
suap bisnis,86868
"sugih tanpa bandha, digdaya tanpa aji, nglurug tanpa bala, menang tanpa ngasorake",86868
sunggit,86868
suntih,86868
surat tanda anggota,86868
susu mandi,86868
suwarnabumi,86868
swempak,86868
syikak,86868
tabel morbiditas,86868
takcampur,86868
takmengerti,86868
takpaham,86868
tamar hindi,86868
"tangan mencencang (memetik, menetak) bahu memikul",86868
tangga pandu,86868
tanjidur,86868
taocang,86868
teater alternatif,86868
tegangan akselerasi,86868
teja lawang,86868
telestesia,86868
tembakau kepala,86868
temokus,86868
tenggang-menenggang,86868
terajarkan,86868
tercalar,86868
terdigitalkan,86868
terencah,86868
terhambat-hambat,86868
terimpikan,86868
terkedip-kedip,86868
terkempa,86868
terlonggar,86868
termapankan,86868
teroyal,86868
terserandung,86868
tertekan-tekan,86868
tertimbus,86868
tes finkelstein,86868
tes lari bolak-balik,86868
tes udara,86868
tiang topang,86868
tiket sejalan,86868
timun betik,86868
tinambah,86868
tingkat aktivitas enzim,86868
tingkat superlatif,86868
tisotropi,86868
tolak bara,86868
tomograf,86868
tragedi westerling,86868
tukang-menukang,86868
tulang l,86868
tumpit,86868
tunas kecambah,86868
tunggang gunung,86868
tunggang-tungging,86868
tungkahan,86868
uang fidusia,86868
uang pelumas,86868
uang penyongsong,86868
uang tegur,86868
udara lengas,86868
ukare,86868
ular babi,86868
ular bandotan puspa,86868
untam,86868
upacara lingkaran hidup,86868
upawita,86868
urea nitrat,86868
urup-urup,86868
utun inji,86868
variola vera,86868
vivere pericolosamente,86868
walango,86868
wanap,86868
wangur,86868
watuline,86868
xenokrasi,86868
yaumuljamak,86868
yonif mar,86868
yurta,86868
zoosterol,86868
zoosuksivor,86868
’azza wa jalla,86868
abandonemen,87605
acan-acan,87605
acara niaga,87605
acintia,87605
adangiyah,87605
aerograf,87605
afesis,87605
agamon,87605
agrobiologi,87605
agut-agut,87605
ahli sunah waljamaah,87605
ahli tarikh,87605
air pemandian alam,87605
alamat riil,87605
alat pengering berlanjut,87605
aloptik,87605
ambang anaerob,87605
amiotrofi,87605
amplop kabinet,87605
anak gahara,87605
androfilia,87605
angin pancaroba,87605
angin turutan,87605
aning-aning,87605
anjing geladak,87605
ansietas sosial,87605
antikuarian,87605
antisimpul,87605
antisipasi depresi,87605
ardok,87605
asam karminat,87605
asas tempat kelahiran,87605
asetum,87605
audit kontrak,87605
autistis,87605
awaarang,87605
awan air terjun,87605
ayam dwiguna,87605
babasu,87605
bahan kelabu,87605
bahan periklanan,87605
bahan serap,87605
bahan viskoelastik,87605
bahasa grafik,87605
baju basterop,87605
baju belah dada,87605
balase,87605
balseros,87605
ban radial bersabuk,87605
bandariksa,87605
bangsa berwarna,87605
banjir bulanan,87605
barang sedia,87605
bata garam,87605
batandang,87605
batu minyak,87605
belasut,87605
beldu,87605
belengguan,87605
belut pelikan,87605
benang bola,87605
bentangur bukit,87605
beradu lidah,87605
beramah-ramahan,87605
berantukan,87605
berat bibir,87605
berawai,87605
berbelah-belah,87605
berbeli-beli,87605
berdarah jernih,87605
berdegil,87605
berderik-derik,87605
berduli,87605
berebut-rebutan,87605
berekan,87605
bergeduyut,87605
bergendak,87605
bergolak-golak,87605
bergores-gores,87605
berhomo,87605
beripar,87605
berkasan,87605
berkecondongan,87605
berkelam,87605
berkenal-kenalan,87605
berkincir,87605
berkompresor,87605
berlikut,87605
berlunak,87605
bermenung-menung,87605
bermetabolis,87605
bermisai,87605
berpangkas,87605
berpelatuk,87605
